"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
457,29-01-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,113,NA
457,02-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,29,179,NA
457,02-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,76,192,NA
457,02-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,161,NA
457,13-02-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,176,NA
457,18-02-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,160,NA
457,20-02-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,159,NA
457,25-02-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,106,NA
457,03-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,60,NA
457,03-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,129,NA
457,03-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,118,NA
457,13-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,30,133,NA
457,17-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,106,NA
457,19-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,113,NA
457,21-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,31,121,NA
457,25-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",21,31,142,NA
457,27-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",20,34,168,NA
457,04-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",17,32,137,NA
457,04-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,31,116,NA
457,04-09-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,30,134,NA
457,15-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,31,125,NA
457,22-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,31,73,NA
457,24-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,31,116,NA
457,28-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,116,NA
457,05-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,61,NA
457,05-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,112,NA
457,13-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,130,NA
457,15-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,109,NA
457,19-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,28,77,NA
457,21-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,96,NA
457,23-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,28,144,NA
457,27-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,200,NA
457,29-05-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,120,NA
457,06-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,80,NA
457,06-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,89,NA
457,06-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,142,NA
457,06-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,131,NA
457,17-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,62,NA
457,19-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,115,NA
457,21-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,103,NA
457,25-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,137,NA
457,27-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,95,NA
457,07-01-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,80,NA
457,07-03-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,121,NA
457,07-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,148,NA
457,07-09-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,28,150,NA
457,14-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,28,69,NA
457,16-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,28,89,NA
457,18-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,28,60,NA
457,22-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,28,81,NA
457,24-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,67,NA
457,08-01-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,28,40,NA
457,08-07-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,27,39,NA
457,08-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,27,84,NA
457,20-08-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,27,57,NA
457,22-08-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,28,61,NA
457,26-08-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,26,46,NA
457,09-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,27,51,NA
457,09-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,26,69,NA
457,09-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,29,69,NA
457,09-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,29,85,NA
457,19-09-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,27,64,NA
457,23-09-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,28,76,NA
457,10-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,26,92,NA
457,15-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,27,110,NA
457,17-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,101,NA
457,22-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,27,81,NA
457,23-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,29,113,NA
457,24-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,30,164,NA
457,25-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,32,107,NA
457,29-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,30,165,NA
457,31-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,49,141,NA
457,11-06-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,65,81,NA
457,11-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,63,75,NA
457,13-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,73,106,NA
457,15-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,45,111,NA
457,19-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,63,91,NA
457,21-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,40,92,NA
457,25-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,50,147,NA
457,27-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,51,223,NA
457,29-11-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,48,157,NA
457,12-02-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,35,278,NA
457,12-04-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,31,236,NA
457,12-08-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,31,163,NA
457,12-10-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,28,145,NA
457,19-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,21,124,NA
457,23-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,22,118,NA
457,29-12-14,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,25,133,NA
598,01-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6,29,63,NA
598,01-06-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6,30,55,NA
598,01-09-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6,20,37,NA
598,16-01-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,7,20,49,NA
598,20-01-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,8,18,73,NA
598,25-01-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,8,17,78,NA
598,28-01-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6,17,60,NA
598,31-01-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,23,59,NA
598,02-04-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9,22,85,NA
598,02-07-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,8,23,77,NA
598,02-11-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9,24,79,NA
598,13-02-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9,27,68,NA
598,18-02-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9,19,58,NA
598,21-02-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9,21,43,NA
598,25-02-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,8,17,37,NA
598,28-02-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,7,18,41,NA
598,03-04-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,10,53,NA
598,03-06-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6,15,52,NA
598,03-09-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,16,61,NA
598,14-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,13,51,NA
598,18-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,20,45,NA
598,21-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,20,45,NA
598,23-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,4,23,46,NA
598,26-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,17,43,NA
598,30-03-14,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5,18,46,NA
